title,content0,content1,content2,content3,content4,content5,content6,content7,content8,content9,content10,content11,content12,content13,content14,content15,content16,content17
第12章 只要钱给够，长老没出糗,“菊爷爷，这太贵重了…”,胡列娜的小手都在颤抖，但是收起金卡的动作却比谁都快。,啪！,金卡瞬间消失在她的储物魂导器中。,邪月和焱也是如此，嘴上说着客套话，手上的动作却一点都不含糊。,焱更是夸张，直接把金卡贴在脸上蹭了蹭：“这手感，这质感，这就是二十万的味道啊！”,菊斗罗看着三人这副财迷样，嘴角抽了抽。,倒不是说他们贪财，而是这些金魂币确实是他们现在最需要的东西。,在枫染亭出现后，吃饭抽奖才是快速变强的最好途径！,那简直要比自己修炼快上百倍！,但这一切的前提是，有足够的金魂币去枫染亭消费。,对黄金一代的小金库来说，他们短时间内去消费倒是不成问题。,时间一长可就真的吃不消了。,更何况随着实力越强，菜品也就越贵。,而菊斗罗奖赏的这二十万金魂币，足够让他们现阶段很长一段时间不用为钱发愁了！,“行了行了，你们几个小财迷。”,菊斗罗收起笑脸，眼神重新变得锐利起来。,“明天，我会把枫染亭的事情告诉其他长老，并邀请他们一起来用餐。”
第12章 只要钱给够，长老没出糗,菊斗罗这话一出，胡列娜三人立刻眼前一亮。,这可是个绝好的机会啊！,武魂殿那些长老们，哪个不是封号斗罗级别的大佬？,要是他们都成了枫染亭的常客，那岂不是意味着武魂殿的整体实力会在短时间内突飞猛进？,想想看，一群九十多级的封号斗罗天天去泡饭店，然后一个个都靠抽奖突破到九十九级…,那画面简直太美，不敢想象！,邪月兴奋的直搓手：“到时候，我们武魂殿的实力将会达到难以想象的高度，就算是上三宗，与两大帝国一起联手，也绝不是武魂殿的对手！”,也就是这时，焱突然想到了什么，小心翼翼地开口问道：,“菊长老，我有个问题…”,“什么问题？”,焱挠挠头，神情有些忐忑：“那万一其他长老也和您一样，踢到铁板之前死活不相信呢？”,话音刚落，菊斗罗的脸色瞬间就黑了下去。,他恶狠狠地瞪了焱一眼，那眼神如果能杀人的话，焱早就被千刀万剐了。,焱被这一瞪，立马闭嘴了。,自己这张破嘴，怎么老是说错话呢？,也还好菊斗罗并没有真的跟他较真。,“你们放心，本座自然会给他们解释清楚的。”,
第12章 只要钱给够，长老没出糗,说到这里，他脸上的表情瞬间变得严肃起来。,“另外，还有一件非常重要的事情。”菊斗罗的声音压得很低，带着不容质疑的威严。,三小只也察觉到了气氛变化，也是换上严肃的神色。,“菊长老，您请吩咐！”,菊斗罗环顾四周，确认没有外人后，这才凑近三人。,“今天在枫染亭发生的事情，特别是本座的…某些表现，绝对不能传出去！”,“尤其是......尤其是在林枫前辈展现出实力之后的，一个字都不许说出去！”,说到这里，菊斗罗的脸都绿了。,堂堂九十五级封号斗罗，武魂殿长老，居然在一个小饭店里丢脸丢到姥姥家。,要是这事儿传出去，他菊斗罗还怎么在武魂殿混？,三人愣了一下，随即瞬间明白了菊斗罗的意思。,感情这二十万金魂币，名义上是私人奖赏，实际上却是封口费啊！,焱的表情瞬间就变得精彩起来：“菊长老，您是说…”,不过还不等他把话说完，身旁的邪月就用胳膊肘狠狠的肘了他一下，并故作疑惑道：,“菊长老，您刚才在店里的表现？什么表现？我怎么不记得了？”,胡列娜也是天真的眨了眨眼睛：“对啊，我也想不起来了。我只记得您在里面优雅地用餐，然后抽到了大奖。”,直到这时，直性子的焱总算是反应过来：“菊长老，您今天表现得很威严啊，哪有什么不妥的地方？”,听到三人这么说，菊斗罗脸上的阴霾总算散去了几分。
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,且不说菊斗罗那边在灭口...啊不是！封口。,反正林枫已经回到二楼的卧室，舒舒服服地躺在床上了。,本来他还认为，自己今天损失了那么多积分，晚上肯定会心疼的睡不着觉。,毕竟从6100积分直接缩水到610，这种损失放在谁身上都得肝疼好几天。,但是林枫还是低估自己了。,他这一晚睡的比谁都香甜。,“呼...呼...“,均匀的鼾声在卧室里轻柔地响起，林枫抱着被子，嘴角还挂着满足的笑容。,兴许是梦到了自己赚到了用之不尽的积分吧？,......,而另一边，今天眼睁睁看着奇茸通天菊离自己而去的菊斗罗，那真是翻来覆去睡不着。,当然，奇茸通天菊的得而复失只是一方面。主要还是—撑的！,太他娘的撑了！,菊斗罗躺在床上，双手捂着肚子，那张平时妖娆的脸现在扭曲得不成样子。,“嗝~~~”,一个悠长而响亮的饱嗝从菊斗罗嘴里冒出来，整个房间里都弥漫着那股奇异的香味。,那是枫染亭美食残留的味道，即便是打嗝，都带着让人食欲大增的香气。,可对菊斗罗来说，这香味简直就是折磨。
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,“我再也不犯蠢了...“菊斗罗有气无力地呻吟着，“下次就老老实实点一样菜...“,话刚说完，他又想起那株奇茸通天菊，心里顿时又是一阵绞痛。,倘若今天自己乖乖听话，现在奇茸通天菊早就在自己手里了！,说不定现在已经开始炼化，突破九十六级了！,“我真是个蠢货！“菊斗罗恨不得给自己来两个大嘴巴子。,”嗝~~~“,今晚，注定是个充满打嗝声的不眠之夜......,翌日，林枫一大早就从床上爬了起来。,他伸了个大大的懒腰，只觉得浑身舒坦，神清气爽。,昨天菊斗罗和胡列娜三人都尝到甜头，今天肯定还会再来。,甚至还有可能带更多的封号斗罗来吃饭，一想到又有大把韭菜给他割，林枫就精神着睡不着。,就连昨晚损失了五千多积分的郁闷，都瞬间烟消云散了。,不就是积分嘛，旧的不去，新的不来。,只要他这韭菜园子经营得好，还怕没积分赚？,“系统，打开面板。”,林枫在心中默念。,【宿主：林枫】,
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,【饭店等级：1级】,【美食积分：640点】,【系统商城：未激活（需累计获得10万美食积分）】,看着那孤零零的640点积分，林枫撇了撇嘴。,离激活商城的目标还差了十万八千里。,要是有什么办法短时间内获得大量积分就好了。,【叮！检测到杂鱼宿主正在为积分发愁。】,【本系统建议宿主放弃幻想，老老实实当个厨子，毕竟想靠您这脑子赚够积分，比母猪上树都难。】,系统的毒舌虽迟但到。,林枫眼角抽搐了一下，懒得跟这个破系统计较。,他打着哈欠走下楼，简单洗漱一番后，便再次躺在躺椅上，开始等待着今日的顾客上门。,果不其然。,没过多久，一阵急促又兴奋的脚步声由远及近。,“快点快点！焱你个大块头别挡路！”,“娜娜你慢点，小心摔着！”,听这动静，是昨天那三根小韭菜来了。,下一秒，店门被“唰”的一声推开。,胡列娜、邪月、焱三人风风火火地冲了进来。
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,和昨天那副小心翼翼、战战兢兢的模样截然不同，今天的三人，脸上洋溢着的是毫不掩饰的激动和期待。,特别是看到躺在摇椅上的林枫时，三人立刻站直了身体，恭恭敬敬地躬身行礼。,“前辈，早上好！”,那态度，简直比见了教皇冕下还要虔诚。,林枫眼皮抬了抬，懒洋洋地嗯了一声，算是回应。,这次，胡列娜三人不用林枫主动开口，就已经轻车熟路地坐下打开菜单了。,昨天还觉得上面一百金魂币的清汤面是天价，今天再看，顿时觉得……也就那样，甚至是极为实惠。,“嘿嘿，咱现在有钱了！”焱搓着手，压低声音，笑得像个三百斤的地主傻儿子，“今天必须吃点好的！”,他现在兜里揣着三十万金魂币，感觉自己就是武魂城首富，走路都带风。,邢月也是一脸兴奋：“对！前辈说过，消费越高，奖励越好。这一次我们多点些菜说不定能抽中更好的奖励。”,胡列娜连忙开口补充：“但是要注意，一定要控制在自己的食量之内，免得......”,到了这里，胡列娜并没有继续说下去，但是焱和邪月都知道她想表达什么意见。,就是免得吃不完，落得个和菊斗罗一样的下场呗......,想到菊斗罗昨天那副惨状，两人不约而同地打了个哆嗦。,就在这时，焱突然想到了什么。,他猛地从座位上站起来，脸上的笑容也收敛了，取而代之的是一种郑重和诚恳。,他走到店中央，对着摇椅上的林枫，深深地鞠了一躬。,
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,“前辈！”,林枫也懒洋洋地睁开一只眼，看着他，没说话。,焱深吸口气，脸上带着几分愧疚，诚恳地说道：“前辈，对不起！昨天我第一次来的时候，是我有眼不识泰山，冒犯了您！”,“我不该质疑您的菜价，更不该在您的店里释放武魂，想要闹事！”,“我为我之前的鲁莽和无知，向您郑重道歉！”,说完，他又是一个九十度的鞠躬，姿态放得极低。,胡列娜和邪月都没想到焱会来这么一出，不过两人眼中都露出了赞许。,焱这家伙，虽然脑子直了点，但总算开窍了。,焱抬起头，继续说道：“还有，多谢前辈宽宏大量，没有因为我的冒犯就把我列入观察名单，更没有把我拉进黑名单，还愿意让我们继续来店里吃饭！”,“这份恩情，焱没齿难忘！”,林枫看着他这副诚恳的样子，嘴角微微勾起。,不过表面上，林枫只是懒洋洋地摆了摆手，眼皮都没完全抬起来。,“行了，多大点事。”,他的声音还带着刚睡醒的沙哑和慵懒。,“哪有大人会和小孩子动怒的？”,“下次别犯蠢就行了。”,“是！多谢前辈！”焱连连道谢，这才满心欢喜地坐回了座位。,这心胸！
第13章 菊斗罗撑到失眠，哪有大人和小孩子动怒的？,这气度！,简直比天还宽，比海还阔！,与此同时，武魂殿，长老殿内。,气氛凝重得几乎能滴出水来。,菊斗罗月关一巴掌拍在面前的黄金圆桌上，那张妖娆的脸上此刻涨得通红，不是因为羞涩，而是因为气愤！,“我说的都是真的！”,,,,,,,,,,,,
第14章 全场笑我颠，唯有老鬼信我言,“我说的都是真的！“,菊斗罗月关的声音在长老殿内回荡，带着明显的急切和愤怒。,他环视着坐在圆桌周围的众位封号斗罗，几乎每一张脸上都写满了不信任和嘲讽。,“月关，你这是在逗我们玩呢？“,魔熊斗罗摇头失笑，那张粗犷的老脸上满是不屑。,“一个二十出头的小子，能把你这个九十五级的超级斗罗压制得连武魂都放不出来？“,“还有什么能直接提升魂力的神奇食物？“,鬼豹斗罗也跟着起哄：“老菊，你昨晚是不是喝多了？还是被哪个小姑娘给灌了迷魂汤？“,“哈哈哈！“,会议室内顿时爆发出一阵哄笑声。,这些封号斗罗们平时都是高高在上的存在，现在听到菊斗罗说出这种离谱的话，自然是不会相信。,菊斗罗的脸色越来越难看，那张妖娆的脸也被气得发红。,“你们......你们这群老顽固！“,他猛地站起身，兰花指颤抖着指向众人。,“我菊斗罗什么时候说过假话？我有必要拿这种事情来骗你们吗？“,“月关，你先别急，先说说那个小子到底是什么来头？“,周身黑气环绕的鬼斗罗鬼魅安慰了菊斗罗一句。,作为菊斗罗的老搭档，他对月关的性格还是了解的。
第14章 全场笑我颠，唯有老鬼信我言,这家伙虽然不太靠谱，但确实很少说谎。,特别是在这种正式场合，更不可能胡说八道。,“我......我也不知道他的具体来历。“,菊斗罗咬牙切齿地说道。,“但是我可以确定，那位林前辈，绝对不是普通人！“,“他的实力深不可测，至少也是九十九级的绝世斗罗！“,“甚至......甚至可能已经成神了！“,这话一出，整个长老殿瞬间安静了下来。,成神？,这两个字在斗罗大陆上，简直就是传说中的存在。,除了海神岛的那位海神，以及武魂殿供奉的天使神，还有谁能达到神级？,“菊花，你确定你不是在做梦？“,这时，一道声音从供奉席传来，带着浓浓的讽刺。,闻言，菊斗罗把目光转向供奉席，此刻七把豪华座椅上，也只有末端坐着一个人。,正是刚才开口的降魔斗罗，他也是此次会议，唯一前来的供奉。,其实降魔斗罗会出现在这里，已经算是给菊斗罗面子了。,在武魂殿的权力架构中，供奉殿是高过长老殿一等的。,
